Name,YearsAppearing,CountsFemale,CountsMale,ProbGender,Upper,Lower
Leven,4,0,11,Male,1,0.741167033031968
Levent,5,0,21,Male,1,0.845360981075153
Levente,4,0,25,Male,1,0.866807749060952
Levi,16,527,4869,Male,0.909971927658183,0.894125754303812
Levi-james,2,0,8,Male,1,0.67559243511612
Levi-jay,2,0,10,Male,1,0.722467200137111
Levie,2,0,6,Male,1,0.609665712097835
Levin,6,0,24,Male,1,0.86202379532502
Levina,3,9,0,Female,1,0.700854951580456
Levon,11,0,57,Male,1,0.936861165147021
Levy,7,0,25,Male,1,0.866807749060952
Lewan,3,7,3,Female,0.892208732593699,0.396778147461145
Lewes,9,0,36,Male,1,0.903581371405536
Lewey,1,0,3,Male,1,0.438502968244955
Lewi,12,0,125,Male,1,0.970184606291674
Lewie,15,0,347,Male,1,0.989050727261234
Lewin,14,0,99,Male,1,0.962646787932173
Lewis,16,0,62104,Male,1,0.999938148569803
Lewis-fraser,1,0,1,Male,1,0.0512932943875506
Lewis-james,3,0,13,Male,1,0.771904627645802
Lewis-jay,2,0,5,Male,1,0.565517535216825
Lewis-john,1,0,3,Male,1,0.438502968244955
Lewis-lee,3,0,10,Male,1,0.722467200137111
Lewiss,2,0,6,Male,1,0.609665712097835
Lewon,1,1,0,Female,1,0.0512932943875506
Lewy,6,0,20,Male,1,0.838874841947181
Lewys,16,0,531,Male,1,0.992817574708654
Lex,12,0,195,Male,1,0.980680795426279
Lexa,8,29,0,Female,1,0.883030201500259
Lexey,2,7,0,Female,1,0.645669564933313
Lexi,14,6106,3,Female,0.999832975175546,0.998557060148126
Lexi-,2,7,0,Female,1,0.645669564933313
Lexi-ann,5,22,0,Female,1,0.851345125391379
Lexi-anne,4,14,0,Female,1,0.784689197262364
Lexi-cal,1,1,0,Female,1,0.0512932943875506
Lexi-grace,3,19,0,Female,1,0.831820775947384
Lexi-jade,3,12,0,Female,1,0.757505993344759
Lexi-jai,1,3,0,Female,1,0.438502968244955
Lexi-jane,4,17,0,Female,1,0.815681864991148
Lexi-jay,1,6,0,Female,1,0.609665712097835
Lexi-jayne,4,16,0,Female,1,0.806392319465564
Lexi-jo,5,26,0,Female,1,0.871271078140785
Lexi-lea,2,7,0,Female,1,0.645669564933313
Lexi-lee,1,3,0,Female,1,0.438502968244955
Lexi-lei,1,3,0,Female,1,0.438502968244955
Lexi-leigh,5,58,0,Female,1,0.937882144212797
Lexi-lou,3,20,0,Female,1,0.838874841947181
Lexi-louise,4,44,0,Female,1,0.919704396241519
Lexi-mae,5,112,0,Female,1,0.966838652933056
Lexi-mai,5,104,0,Female,1,0.964378645627548
Lexi-marie,4,32,0,Female,1,0.892820801744929
Lexi-may,5,80,0,Female,1,0.954181870464473
Lexi-paige,1,3,0,Female,1,0.438502968244955
Lexi-rae,4,21,0,Female,1,0.845360981075153
Lexi-rose,4,34,0,Female,1,0.898485445846676
Lexia,10,58,0,Female,1,0.937882144212797
Lexie,16,5020,0,Female,1,0.999235354289704
Lexie-,2,6,0,Female,1,0.609665712097835
Lexie-ann,1,3,0,Female,1,0.438502968244955
Lexie-grace,3,10,0,Female,1,0.722467200137111
Lexie-jay,1,3,0,Female,1,0.438502968244955
Lexie-jayne,1,3,0,Female,1,0.438502968244955
Lexie-jo,1,3,0,Female,1,0.438502968244955
Lexie-leigh,4,30,0,Female,1,0.886486606826031
Lexie-lou,3,13,0,Female,1,0.771904627645802
Lexie-louise,3,17,0,Female,1,0.815681864991148
Lexie-mae,5,58,0,Female,1,0.937882144212797
Lexie-mai,3,29,0,Female,1,0.883030201500259
Lexie-marie,3,10,0,Female,1,0.722467200137111
Lexie-may,5,37,0,Female,1,0.905942174162798
Lexie-mia,1,1,0,Female,1,0.0512932943875506
Lexie-rae,2,8,0,Female,1,0.67559243511612
Lexie-rose,4,15,0,Female,1,0.796116698964151
Lexii,5,52,0,Female,1,0.931207763876138
Lexin,1,1,0,Female,1,0.0512932943875506
Lexine,5,17,0,Female,1,0.815681864991148
Lexis,6,39,4,Female,0.963228359368287,0.783972963587464
Lexiy,1,1,0,Female,1,0.0512932943875506
Lexsie,2,7,0,Female,1,0.645669564933313
Lexus,14,140,47,Female,0.80540457945179,0.681910915696351
Lexx,4,0,14,Male,1,0.784689197262364
Lexxi,4,32,0,Female,1,0.892820801744929
Lexxie,6,36,0,Female,1,0.903581371405536
Lexxy,1,1,0,Female,1,0.0512932943875506
Lexy,11,166,0,Female,1,0.977382090054057
Leya,15,206,0,Female,1,0.981693518324343
Leyah,9,46,0,Female,1,0.92292643691442
Leyan,4,12,0,Female,1,0.757505993344759
Leyana,1,4,0,Female,1,0.510109163545403
Leyanna,1,3,0,Female,1,0.438502968244955
Leyla,16,1368,0,Female,1,0.997199779321441
Leyla-mae,1,3,0,Female,1,0.438502968244955
Leyla-may,1,3,0,Female,1,0.438502968244955
Leyla-rose,1,3,0,Female,1,0.438502968244955
Leylah,5,25,0,Female,1,0.866807749060952
Leylan,6,0,36,Male,1,0.903581371405536
Leyland,6,0,82,Male,1,0.9552493763099
Leyli,1,4,0,Female,1,0.510109163545403
Leyna,9,44,0,Female,1,0.919704396241519
Leyo,1,0,4,Male,1,0.510109163545403
Leysha,1,1,0,Female,1,0.0512932943875506
Leyton,16,0,944,Male,1,0.995947150459663
Leyun,1,0,1,Male,1,0.0512932943875506
Lhlyaijana,1,1,0,Female,1,0.0512932943875506
Lhoghan,1,0,1,Male,1,0.0512932943875506
Li,12,53,30,Female,0.733653656428911,0.531196799935362
Lia,16,1574,0,Female,1,0.997565370843047
Lia-marie,1,3,0,Female,1,0.438502968244955
Lia-rose,1,3,0,Female,1,0.438502968244955
Liaba,10,84,0,Female,1,0.95626827158534
Liabah,6,21,0,Female,1,0.845360981075153
Liah,16,126,0,Female,1,0.970414235517802
Liala,2,7,0,Female,1,0.645669564933313
Liam,16,0,51539,Male,1,0.999925470565612
Liam-alexander,1,0,1,Male,1,0.0512932943875506
Liam-james,4,0,14,Male,1,0.784689197262364
Liam-jay,1,0,4,Male,1,0.510109163545403
Liamthomas,1,0,1,Male,1,0.0512932943875506
Lian,14,64,49,Female,0.65407454116002,0.474304547490518
Liana,16,566,0,Female,1,0.993258723525234
Lianah,1,3,0,Female,1,0.438502968244955
Liane,8,48,0,Female,1,0.925899870333883
Liang,2,0,6,Male,1,0.609665712097835
Liani,5,15,0,Female,1,0.796116698964151
Lianna,16,183,0,Female,1,0.979440008417079
Liannah,1,1,0,Female,1,0.0512932943875506
Lianne,15,210,0,Female,1,0.982035949240717
Liara,2,14,0,Female,1,0.784689197262364
Liarna,4,18,0,Female,1,0.824120776353342
Lias,2,0,6,Male,1,0.609665712097835
Liat,1,3,0,Female,1,0.438502968244955
Liba,8,51,0,Female,1,0.929953380101469
Libaan,2,0,6,Male,1,0.609665712097835
Libah,4,13,0,Female,1,0.771904627645802
Liban,16,0,186,Male,1,0.979764910970673
Libbey,1,4,0,Female,1,0.510109163545403
Libbi,16,318,0,Female,1,0.988064126869266
Libbie,16,759,0,Female,1,0.994964276290603
Libby,16,11504,0,Female,1,0.999666187717789
Libby-,1,4,0,Female,1,0.510109163545403
Libby-ann,1,3,0,Female,1,0.438502968244955
Libby-anne,1,6,0,Female,1,0.609665712097835
Libby-jane,1,3,0,Female,1,0.438502968244955
Libby-jo,7,22,0,Female,1,0.851345125391379
Libby-louise,4,14,0,Female,1,0.784689197262364
Libby-mae,7,43,0,Female,1,0.917990196774209
Libby-mai,5,24,0,Female,1,0.86202379532502
Libby-marie,1,4,0,Female,1,0.510109163545403
Libby-may,8,46,0,Female,1,0.92292643691442
Libby-rose,7,47,0,Female,1,0.924442395836004
Libertie,2,7,0,Female,1,0.645669564933313
Liberty,16,3095,4,Female,0.999497945917817,0.996685726700379
Liberty-grace,2,6,0,Female,1,0.609665712097835
Libi,7,32,0,Female,1,0.892820801744929
Libin,1,3,0,Female,1,0.438502968244955
Liby,1,3,0,Female,1,0.438502968244955
Licia,5,19,0,Female,1,0.831820775947384
Lida,4,16,0,Female,1,0.806392319465564
Lidia,16,275,0,Female,1,0.986223501924926
Lidya,3,11,0,Female,1,0.741167033031968
Lief,1,0,3,Male,1,0.438502968244955
Liell,1,0,1,Male,1,0.0512932943875506
Lielle,3,10,0,Female,1,0.722467200137111
Liem,2,0,7,Male,1,0.645669564933313
Liena,1,1,0,Female,1,0.0512932943875506
Lienna,2,7,0,Female,1,0.645669564933313
Liepa,5,29,0,Female,1,0.883030201500259
Liesel,3,14,0,Female,1,0.784689197262364
Liesl,5,15,0,Female,1,0.796116698964151
Ligia,1,4,0,Female,1,0.510109163545403
Liibaan,3,0,7,Male,1,0.645669564933313
Liiban,4,0,15,Male,1,0.796116698964151
Lija,2,4,0,Female,1,0.510109163545403
Lil,1,3,0,Female,1,0.438502968244955
Lila,16,1302,0,Female,1,0.997058250222685
Lila-grace,2,7,0,Female,1,0.645669564933313
Lila-rose,4,19,0,Female,1,0.831820775947384
Lilac,14,79,0,Female,1,0.953628788346077
Lilah,14,426,0,Female,1,0.991063079789387
Lilah-grace,1,3,0,Female,1,0.438502968244955
Lilah-rose,1,5,0,Female,1,0.565517535216825
Lilani,2,7,0,Female,1,0.645669564933313
Lile,1,4,0,Female,1,0.510109163545403
Lilee,8,37,0,Female,1,0.905942174162798
Lileigh,1,3,0,Female,1,0.438502968244955
Lili,16,1216,0,Female,1,0.996850854024581
Lili-ana,1,1,0,Female,1,0.0512932943875506
Lili-ann,1,4,0,Female,1,0.510109163545403
Lili-ella,1,4,0,Female,1,0.510109163545403
Lili-mae,13,71,0,Female,1,0.94867204780311
Lili-mai,9,58,0,Female,1,0.937882144212797
Lili-may,5,17,0,Female,1,0.815681864991148
Lili-rose,2,9,0,Female,1,0.700854951580456
Lilia,16,1575,0,Female,1,0.99756691287828
Lilia-mae,1,3,0,Female,1,0.438502968244955
Liliah,4,15,0,Female,1,0.796116698964151
Lilian,16,959,0,Female,1,0.996010289351895
Liliana,16,937,0,Female,1,0.995916996657961
Liliane,7,21,0,Female,1,0.845360981075153
Lilianna,12,179,0,Female,1,0.978990220021919
Lilianne,4,12,0,Female,1,0.757505993344759
Lilias,1,1,0,Female,1,0.0512932943875506
Lilibeth,2,7,0,Female,1,0.645669564933313
Lilidh,2,2,0,Female,1,0.342380227506653
Lilie,15,148,0,Female,1,0.974700856732216
Lilie-mae,1,3,0,Female,1,0.438502968244955
Lilie-may,1,1,0,Female,1,0.0512932943875506
Liliella-auralei,1,1,0,Female,1,0.0512932943875506
Lilien,3,15,0,Female,1,0.796116698964151
Lilija,3,10,0,Female,1,0.722467200137111
Lilijana,4,14,0,Female,1,0.784689197262364
Lilimae,1,3,0,Female,1,0.438502968244955
Lilimai,1,3,0,Female,1,0.438502968244955
Lilimay,1,3,0,Female,1,0.438502968244955
Lilirose,1,3,0,Female,1,0.438502968244955
Lilith,16,184,0,Female,1,0.979549462377414
Liliwen,1,3,0,Female,1,0.438502968244955
Liliya,6,32,0,Female,1,0.892820801744929
Lilja,4,22,0,Female,1,0.851345125391379
Liljana,1,3,0,Female,1,0.438502968244955
Liljanna,1,1,0,Female,1,0.0512932943875506
Lilla,9,93,0,Female,1,0.960332497388265
Lillah,2,7,0,Female,1,0.645669564933313
Lillani,1,3,0,Female,1,0.438502968244955
Lille,1,3,0,Female,1,0.438502968244955
Lillee,7,38,0,Female,1,0.908190131774416
Lilleigh,1,4,0,Female,1,0.510109163545403
Lilley,11,68,0,Female,1,0.946528663479929
Lilli,16,962,0,Female,1,0.996022681791498
Lilli-ann,4,18,0,Female,1,0.824120776353342
Lilli-anne,1,3,0,Female,1,0.438502968244955
Lilli-ella,2,6,0,Female,1,0.609665712097835
Lilli-grace,3,12,0,Female,1,0.757505993344759
Lilli-mae,10,108,0,Female,1,0.965652640253443
Lilli-mai,9,68,0,Female,1,0.946528663479929
Lilli-may,4,22,0,Female,1,0.851345125391379
Lilli-rae,1,3,0,Female,1,0.438502968244955
Lilli-rose,5,26,0,Female,1,0.871271078140785
Lillia,12,464,0,Female,1,0.991788973062846
Lilliah,6,34,0,Female,1,0.898485445846676
Lillian,16,1302,0,Female,1,0.997058250222685
Lilliana,14,125,0,Female,1,0.970184606291674
Lillianna,10,81,0,Female,1,0.954721914567585
Lillianne,4,13,0,Female,1,0.771904627645802
Lillibeth,2,6,0,Female,1,0.609665712097835
Lillie,16,3975,0,Female,1,0.999034528301655
Lillie-,4,13,0,Female,1,0.771904627645802
Lillie-ann,7,37,0,Female,1,0.905942174162798
Lillie-anna,2,7,0,Female,1,0.645669564933313
Lillie-anne,7,33,0,Female,1,0.895730002457548
Lillie-ella,1,4,0,Female,1,0.510109163545403
Lillie-grace,6,45,0,Female,1,0.921348401267112
Lillie-jai,1,3,0,Female,1,0.438502968244955
Lillie-jane,2,6,0,Female,1,0.609665712097835
Lillie-jayne,1,3,0,Female,1,0.438502968244955
Lillie-jo,1,6,0,Female,1,0.609665712097835
Lillie-mae,13,435,0,Female,1,0.991246363023637
Lillie-mai,8,154,0,Female,1,0.97566254867767
Lillie-marie,2,6,0,Female,1,0.609665712097835
Lillie-may,8,175,0,Female,1,0.978520311531648
Lillie-paige,1,3,0,Female,1,0.438502968244955
Lillie-rae,5,19,0,Female,1,0.831820775947384
Lillie-rose,11,153,0,Female,1,0.975507376368606
Lilliella,1,3,0,Female,1,0.438502968244955
Lilliemae,2,7,0,Female,1,0.645669564933313
Lilliemai,1,4,0,Female,1,0.510109163545403
Lilliemay,2,7,0,Female,1,0.645669564933313
Lilliet,1,1,0,Female,1,0.0512932943875506
Lillimae,2,7,0,Female,1,0.645669564933313
Lillimai,2,6,0,Female,1,0.609665712097835
Lillimay,1,4,0,Female,1,0.510109163545403
Lillirose,2,7,0,Female,1,0.645669564933313
Lillith,5,25,0,Female,1,0.866807749060952
Lilly,16,10674,0,Female,1,0.999640240133223
Lilly-,6,36,0,Female,1,0.903581371405536
Lilly-an,1,1,0,Female,1,0.0512932943875506
Lilly-ann,10,148,0,Female,1,0.974700856732216
Lilly-anna,6,25,0,Female,1,0.866807749060952
Lilly-annabella,1,1,0,Female,1,0.0512932943875506
Lilly-anne,11,130,0,Female,1,0.971298438805569
Lilly-belle,4,13,0,Female,1,0.771904627645802
Lilly-ella,7,83,0,Female,1,0.955764690358026
Lilly-grace,7,122,0,Female,1,0.969473821610987
Lilly-jade,2,10,0,Female,1,0.722467200137111
Lilly-jane,4,23,0,Female,1,0.856883381549573
Lilly-jayne,2,9,0,Female,1,0.700854951580456
Lilly-jean,1,4,0,Female,1,0.510109163545403
Lilly-jo,6,30,0,Female,1,0.886486606826031
Lilly-louise,4,21,0,Female,1,0.845360981075153
Lilly-mae,12,643,0,Female,1,0.994061205001149
Lilly-mai,9,295,0,Female,1,0.987145495689074
Lilly-marie,5,34,0,Female,1,0.898485445846676
Lilly-may,14,854,0,Female,1,0.99552194781309
Lilly-rae,4,24,0,Female,1,0.86202379532502
Lilly-rose,9,394,0,Female,1,0.990344247097622
Lilly-sue,5,31,0,Female,1,0.889744604539564
Lillya,2,10,0,Female,1,0.722467200137111
Lillyana,4,14,0,Female,1,0.784689197262364
Lillyann,5,33,0,Female,1,0.895730002457548
Lillyanna,6,36,0,Female,1,0.903581371405536
Lillyanne,4,16,0,Female,1,0.806392319465564
Lillybelle,1,6,0,Female,1,0.609665712097835
Lillyella,2,6,0,Female,1,0.609665712097835
Lillygrace,1,4,0,Female,1,0.510109163545403
Lillymae,6,40,0,Female,1,0.912378398802713
Lillymai,1,3,0,Female,1,0.438502968244955
Lillymay,7,90,0,Female,1,0.959064374435673
Lillyrose,7,38,0,Female,1,0.908190131774416
Lilo,1,3,0,Female,1,0.438502968244955
Lilou,6,24,0,Female,1,0.86202379532502
Lilwen,2,6,0,Female,1,0.609665712097835
Lily,16,41096,3,Female,0.999975174987199,0.999785390013384
Lily-,10,91,0,Female,1,0.95949599607112
Lily-ann,16,306,0,Female,1,0.987601856654964
Lily-anna,9,69,0,Female,1,0.947262741810948
Lily-anne,14,222,0,Female,1,0.982990462243941
Lily-beau,1,3,0,Female,1,0.438502968244955
Lily-belle,6,29,0,Female,1,0.883030201500259
Lily-beth,10,53,0,Female,1,0.932418011423458
Lily-bo,1,3,0,Female,1,0.438502968244955
Lily-ella,11,153,0,Female,1,0.975507376368606
Lily-elle,1,1,0,Female,1,0.0512932943875506
Lily-eve,1,5,0,Female,1,0.565517535216825
Lily-faith,1,5,0,Female,1,0.565517535216825
Lily-faye,2,6,0,Female,1,0.609665712097835
Lily-grace,10,281,0,Female,1,0.986513694893297
Lily-jade,4,14,0,Female,1,0.784689197262364
Lily-jane,7,36,0,Female,1,0.903581371405536
Lily-jay,3,9,0,Female,1,0.700854951580456
Lily-jayne,4,21,0,Female,1,0.845360981075153
Lily-jean,2,8,0,Female,1,0.67559243511612
Lily-jessica,1,1,0,Female,1,0.0512932943875506
Lily-jo,7,56,0,Female,1,0.935806063281237
Lily-kate,3,10,0,Female,1,0.722467200137111
Lily-lee,1,3,0,Female,1,0.438502968244955
Lily-louise,7,23,0,Female,1,0.856883381549573
Lily-madison,1,1,0,Female,1,0.0512932943875506
Lily-mae,16,1415,0,Female,1,0.997292538361624
Lily-mai,12,457,0,Female,1,0.991664250802164
Lily-marie,8,83,0,Female,1,0.955764690358026
Lily-may,16,1225,0,Female,1,0.99687391828041
Lily-maye,1,3,0,Female,1,0.438502968244955
Lily-rae,6,65,0,Female,1,0.944198468677143
Lily-rose,16,1134,0,Female,1,0.996623906792186
Lily-sophia,1,1,0,Female,1,0.0512932943875506
Lily-sue,7,57,0,Female,1,0.936861165147021
Lilya,8,79,0,Female,1,0.953628788346077
Lilyah,2,4,0,Female,1,0.510109163545403
Lilyan,6,19,0,Female,1,0.831820775947384
Lilyana,10,78,0,Female,1,0.953062190287806
Lilyann,6,27,0,Female,1,0.875444970258133
Lilyanna,8,60,0,Female,1,0.93982814785791
Lilyanne,7,35,0,Female,1,0.901099007675596
Lilybelle,7,34,0,Female,1,0.898485445846676
Lilybeth,4,15,0,Female,1,0.796116698964151
Lilyella,8,33,0,Female,1,0.895730002457548
Lilygrace,1,1,0,Female,1,0.0512932943875506
Lilymae,10,63,0,Female,1,0.942528800411148
Lilymay,11,107,0,Female,1,0.965342761981251
Lilyrae,1,1,0,Female,1,0.0512932943875506
Lilyrose,7,56,0,Female,1,0.935806063281237
Lima,11,39,0,Female,1,0.910333146292429
Limara,2,6,0,Female,1,0.609665712097835
Limpho,1,1,0,Female,1,0.0512932943875506
Lin,7,27,16,Female,0.756236609903494,0.478598091596885
Lina,16,774,0,Female,1,0.995061385868377
Linah,1,3,0,Female,1,0.438502968244955
Linards,1,0,3,Male,1,0.438502968244955
Linas,2,0,7,Male,1,0.645669564933313
Lincoln,16,0,1155,Male,1,0.996685086824039
Lincon,5,0,29,Male,1,0.883030201500259
Linda,16,457,0,Female,1,0.991664250802164
Lindan,2,0,9,Male,1,0.700854951580456
Linden,16,0,192,Male,1,0.980384853933246
Lindon,15,0,96,Male,1,0.961524412142324
Lindsay,15,281,1,Female,0.999818108885151,0.980190238418521
Lindsay-ann,1,1,0,Female,1,0.0512932943875506
Lindsay-rose,1,1,0,Female,1,0.0512932943875506
Lindsey,16,400,0,Female,1,0.990487705665704
Lindy,2,7,0,Female,1,0.645669564933313
Lindyn,1,0,1,Male,1,0.0512932943875506
Linette,1,3,0,Female,1,0.438502968244955
Lineysha,1,3,0,Female,1,0.438502968244955
Linford,2,0,9,Male,1,0.700854951580456
Ling,2,6,0,Female,1,0.609665712097835
Linh,7,25,0,Female,1,0.866807749060952
Linkin,2,0,7,Male,1,0.645669564933313
Linkoln,2,0,9,Male,1,0.700854951580456
Linkon,2,0,8,Male,1,0.67559243511612
Linnea,11,71,0,Female,1,0.94867204780311
Linnet,1,3,0,Female,1,0.438502968244955
Lino,1,0,4,Male,1,0.510109163545403
Linsay,1,1,0,Female,1,0.0512932943875506
Linsey,9,41,0,Female,1,0.914332429815568
Linton,13,0,67,Male,1,0.945773860608698
Linus,16,0,242,Male,1,0.984374243306553
Linxi,1,0,3,Male,1,0.438502968244955
Linzi,14,110,0,Female,1,0.966256064701836
Lio,1,0,3,Male,1,0.438502968244955
Lion,3,0,10,Male,1,0.722467200137111
Liona,5,17,0,Female,1,0.815681864991148
Lionel,15,0,114,Male,1,0.967401465841158
Lior,3,3,7,Male,0.892208732593699,0.396778147461145
Liora,9,53,0,Female,1,0.932418011423458
Lipa,1,4,0,Female,1,0.510109163545403
Lir,1,0,5,Male,1,0.565517535216825
Lira,2,6,0,Female,1,0.609665712097835
Lirael,1,1,0,Female,1,0.0512932943875506
Lirim,1,0,4,Male,1,0.510109163545403
Lis,1,0,3,Male,1,0.438502968244955
Lisa,16,3148,0,Female,1,0.998781201760659
Lisa-marie,16,225,0,Female,1,0.98321344899438
Lisa-mary,1,1,0,Female,1,0.0512932943875506
Lisamarie,12,55,0,Female,1,0.934715098882914
Lise,1,4,0,Female,1,0.510109163545403
Lisette,3,11,0,Female,1,0.741167033031968
Lisha,13,69,0,Female,1,0.947262741810948
Lishana,1,3,0,Female,1,0.438502968244955
Lishani,1,3,0,Female,1,0.438502968244955
Lissa,1,3,0,Female,1,0.438502968244955
Lissi,1,3,0,Female,1,0.438502968244955
Lissia,1,3,0,Female,1,0.438502968244955
Lissie,2,10,0,Female,1,0.722467200137111
Lissy,2,9,0,Female,1,0.700854951580456
Liston,2,0,8,Male,1,0.67559243511612
Lita,10,49,0,Female,1,0.927302180779504
Litia,1,3,0,Female,1,0.438502968244955
Litisha,1,3,0,Female,1,0.438502968244955
Liutauras,1,0,3,Male,1,0.438502968244955
Liv,12,158,0,Female,1,0.976264062072314
Liva,2,4,0,Female,1,0.510109163545403
Livi,10,60,1,Female,0.999159126321516,0.912811399553584
Livia,16,840,0,Female,1,0.995447653370738
Liviana,1,3,0,Female,1,0.438502968244955
Livie,5,27,0,Female,1,0.875444970258133
Livinia,2,8,0,Female,1,0.67559243511612
Livio,2,0,8,Male,1,0.67559243511612
Liviu,2,0,5,Male,1,0.565517535216825
Livleen,1,4,0,Female,1,0.510109163545403
Livvi,7,47,0,Female,1,0.924442395836004
Livvie,9,53,0,Female,1,0.932418011423458
Livvy,11,154,0,Female,1,0.97566254867767
Livy,4,17,0,Female,1,0.815681864991148
Liwia,3,16,0,Female,1,0.806392319465564
Liwsi,2,6,0,Female,1,0.609665712097835
Liy-liy,1,1,0,Female,1,0.0512932943875506
Liya,12,205,0,Female,1,0.981605861008698
Liyaana,3,12,0,Female,1,0.757505993344759
Liyah,15,125,0,Female,1,0.970184606291674
Liyana,8,285,0,Female,1,0.986700459011742
Liyanage,1,1,0,Female,1,0.0512932943875506
Liyanah,1,3,0,Female,1,0.438502968244955
Liyanna,1,4,0,Female,1,0.510109163545403
Liyba,6,31,0,Female,1,0.889744604539564
Liybah,1,3,0,Female,1,0.438502968244955
Liz,6,24,0,Female,1,0.86202379532502
Liza,16,232,0,Female,1,0.983711689878857
Liza-marie,1,1,0,Female,1,0.0512932943875506
Lizzi,1,3,0,Female,1,0.438502968244955
Lizzie,16,163,0,Female,1,0.976975394198497
Lizzy,10,44,0,Female,1,0.919704396241519
Lj,2,0,4,Male,1,0.510109163545403
